name,file,docstring,content,start_line,end_line
discard,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a DISCARD message to the output queue.

:param n: number of records to discard, default = -1 (ALL)
:param qid: query ID to discard for, default = -1 (last query)
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object","def discard(self, n=-1, qid=-1, dehydration_hooks=None,
                hydration_hooks=None, **handlers):
        """""" Appends a DISCARD message to the output queue.

        :param n: number of records to discard, default = -1 (ALL)
        :param qid: query ID to discard for, default = -1 (last query)
        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.
        :param handlers: handler functions passed into the returned Response object
        """"""
        pass",648,664
pull,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a PULL message to the output queue.

:param n: number of records to pull, default = -1 (ALL)
:param qid: query ID to pull for, default = -1 (last query)
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object","def pull(self, n=-1, qid=-1, dehydration_hooks=None, hydration_hooks=None,
             **handlers):
        """""" Appends a PULL message to the output queue.

        :param n: number of records to pull, default = -1 (ALL)
        :param qid: query ID to pull for, default = -1 (last query)
        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.
        :param handlers: handler functions passed into the returned Response object
        """"""
        pass",667,683
begin,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a BEGIN message to the output queue.

:param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
:param bookmarks: iterable of bookmark values after which this transaction should begin
:param metadata: custom metadata dictionary to attach to the transaction
:param timeout: timeout for transaction execution (seconds)
:param db: name of the database against which to begin the transaction
    Requires Bolt 4.0+.
:param imp_user: the user to impersonate
    Requires Bolt 4.4+
:param notifications_min_severity:
    minimum severity of notifications to be received.
    Requires Bolt 5.2+.
:param notifications_disabled_categories:
    list of notification categories to be disabled.
    Requires Bolt 5.2+.
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
:returns: Response object","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, notifications_min_severity=None,
              notifications_disabled_categories=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
        """""" Appends a BEGIN message to the output queue.

        :param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
        :param bookmarks: iterable of bookmark values after which this transaction should begin
        :param metadata: custom metadata dictionary to attach to the transaction
        :param timeout: timeout for transaction execution (seconds)
        :param db: name of the database against which to begin the transaction
            Requires Bolt 4.0+.
        :param imp_user: the user to impersonate
            Requires Bolt 4.4+
        :param notifications_min_severity:
            minimum severity of notifications to be received.
            Requires Bolt 5.2+.
        :param notifications_disabled_categories:
            list of notification categories to be disabled.
            Requires Bolt 5.2+.
        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.
        :param handlers: handler functions passed into the returned Response object
        :returns: Response object
        """"""
        pass",686,717
commit,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a COMMIT message to the output queue.

:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.","def commit(self, dehydration_hooks=None, hydration_hooks=None, **handlers):
        """""" Appends a COMMIT message to the output queue.

        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.
        """"""
        pass",720,732
rollback,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a ROLLBACK message to the output queue.

:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.","def rollback(self, dehydration_hooks=None, hydration_hooks=None, **handlers):
        """""" Appends a ROLLBACK message to the output queue.

        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.""""""
        pass",735,746
reset,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a RESET message to the outgoing queue, sends it and consumes
 all remaining messages.

:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.","def reset(self, dehydration_hooks=None, hydration_hooks=None):
        """""" Appends a RESET message to the outgoing queue, sends it and consumes
         all remaining messages.

        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.
        """"""
        pass",749,762
goodbye,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Append a GOODBYE message to the outgoing queue.

:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.","def goodbye(self, dehydration_hooks=None, hydration_hooks=None):
        """"""Append a GOODBYE message to the outgoing queue.

        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        :param hydration_hooks:
            Hooks to hydrate types (mapping from type (class) to
            dehydration function). Dehydration functions receive the value of
            type understood by packstream and are free to return anything.
        """"""
        pass",765,777
_append,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Appends a message to the outgoing queue.

:param signature: the signature of the message
:param fields: the fields of the message as a tuple
:param response: a response object to handle callbacks
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.","def _append(self, signature, fields=(), response=None,
                dehydration_hooks=None):
        """""" Appends a message to the outgoing queue.

        :param signature: the signature of the message
        :param fields: the fields of the message as a tuple
        :param response: a response object to handle callbacks
        :param dehydration_hooks:
            Hooks to dehydrate types (dict from type (class) to dehydration
            function). Dehydration functions receive the value and returns an
            object of type understood by packstream.
        """"""
        self.outbox.append_message(signature, fields, dehydration_hooks)
        self.responses.append(response)
        if response:
            self._get_client_state_manager().transition(response.message)",782,797
send_all,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Send all queued messages to the server.
        ","def send_all(self):
        """""" Send all queued messages to the server.
        """"""
        if self.closed():
            raise ServiceUnavailable(
                ""Failed to write to closed connection {!r} ({!r})"".format(
                    self.unresolved_address, self.server_info.address
                )
            )
        if self.defunct():
            raise ServiceUnavailable(
                ""Failed to write to defunct connection {!r} ({!r})"".format(
                    self.unresolved_address, self.server_info.address
                )
            )

        self._send_all()",803,819
_process_message,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Receive at most one message from the server, if available.

:returns: 2-tuple of number of detail messages and number of summary
         messages fetched","def _process_message(self, tag, fields):
        """""" Receive at most one message from the server, if available.

        :returns: 2-tuple of number of detail messages and number of summary
                 messages fetched
        """"""
        pass",822,828
fetch_all,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Fetch all outstanding messages.

:returns: 2-tuple of number of detail messages and number of summary
         messages fetched","def fetch_all(self):
        """""" Fetch all outstanding messages.

        :returns: 2-tuple of number of detail messages and number of summary
                 messages fetched
        """"""
        detail_count = summary_count = 0
        while not self._closed and self.responses:
            response = self.responses[0]
            while not response.complete:
                detail_delta, summary_delta = self.fetch_message()
                detail_count += detail_delta
                summary_count += summary_delta
        return detail_count, summary_count",854,867
close,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,Close the connection.,"def close(self):
        """"""Close the connection.""""""
        if self._closed or self._closing:
            return
        self._closing = True
        if not self._defunct:
            self.goodbye()
            try:
                self._send_all()
            except (OSError, BoltError, DriverError) as exc:
                log.debug(""[#%04X]  _: <CONNECTION> ignoring failed close %r"",
                          self.local_port, exc)
        log.debug(""[#%04X]  C: <CLOSE>"", self.local_port)
        try:
            self.socket.close()
        except OSError:
            pass
        finally:
            self._closed = True",939,957
kill,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Close the socket most violently. No flush, no goodbye, no mercy.","def kill(self):
        """"""Close the socket most violently. No flush, no goodbye, no mercy.""""""
        if self._closed:
            return
        log.debug(""[#%04X]  C: <KILL>"", self.local_port)
        self._closing = True
        try:
            self.socket.kill()
        except OSError as exc:
            log.debug(""[#%04X]  _: <CONNECTION> ignoring failed kill %r"",
                      self.local_port, exc)
        finally:
            self._closed = True",959,971
is_idle_for,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/io/_bolt.py,"Check if connection has been idle for at least the given timeout.

:param timeout: timeout in seconds
:type timeout: float

:rtype: bool","def is_idle_for(self, timeout):
        """"""Check if connection has been idle for at least the given timeout.

        :param timeout: timeout in seconds
        :type timeout: float

        :rtype: bool
        """"""
        return monotonic() - self.idle_since > timeout",979,987
run,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/transaction.py,"Run a Cypher query within the context of this transaction.

Cypher is typically expressed as a query template plus a
set of named parameters. In Python, parameters may be expressed
through a dictionary of parameters, through individual parameter
arguments, or as a mixture of both. For example, the `run`
queries below are all equivalent::

    query = ""CREATE (a:Person { name: $name, age: $age })""
    result = tx.run(query, {""name"": ""Alice"", ""age"": 33})
    result = tx.run(query, {""name"": ""Alice""}, age=33)
    result = tx.run(query, name=""Alice"", age=33)

Parameter values can be of any type supported by the Neo4j type
system. In Python, this includes :class:`bool`, :class:`int`,
:class:`str`, :class:`list` and :class:`dict`. Note however that
:class:`list` properties must be homogenous.

:param query: cypher query
:type query: typing.LiteralString
:param parameters: dictionary of parameters
:type parameters: typing.Dict[str, typing.Any] | None
:param kwparameters: additional keyword parameters.
    These take precedence over parameters passed as ``parameters``.
:type kwparameters: typing.Any

:raise TransactionError: if the transaction is already closed

:returns: a new :class:`neo4j.Result` object","def run(
        self,
        query: te.LiteralString,
        parameters: t.Optional[t.Dict[str, t.Any]] = None,
        **kwparameters: t.Any
    ) -> Result:
        """"""Run a Cypher query within the context of this transaction.

        Cypher is typically expressed as a query template plus a
        set of named parameters. In Python, parameters may be expressed
        through a dictionary of parameters, through individual parameter
        arguments, or as a mixture of both. For example, the `run`
        queries below are all equivalent::

            query = ""CREATE (a:Person { name: $name, age: $age })""
            result = tx.run(query, {""name"": ""Alice"", ""age"": 33})
            result = tx.run(query, {""name"": ""Alice""}, age=33)
            result = tx.run(query, name=""Alice"", age=33)

        Parameter values can be of any type supported by the Neo4j type
        system. In Python, this includes :class:`bool`, :class:`int`,
        :class:`str`, :class:`list` and :class:`dict`. Note however that
        :class:`list` properties must be homogenous.

        :param query: cypher query
        :type query: typing.LiteralString
        :param parameters: dictionary of parameters
        :type parameters: typing.Dict[str, typing.Any] | None
        :param kwparameters: additional keyword parameters.
            These take precedence over parameters passed as ``parameters``.
        :type kwparameters: typing.Any

        :raise TransactionError: if the transaction is already closed

        :returns: a new :class:`neo4j.Result` object
        """"""
        if isinstance(query, Query):
            raise ValueError(""Query object is only supported for session.run"")

        if self._closed_flag:
            raise TransactionError(self, ""Transaction closed"")
        if self._last_error:
            raise TransactionError(self,
                                   ""Transaction failed"") from self._last_error

        if (self._results
                and self._connection.supports_multiple_results is False):
            # Bolt 3 Support
            # Buffer up all records for the previous Result because it does not
            # have any qid to fetch in batches.
            self._results[-1]._buffer_all()

        result = Result(
            self._connection, self._fetch_size,
            self._warn_notification_severity,
            self._result_on_closed_handler, self._error_handler
        )
        self._results.append(result)

        parameters = dict(parameters or {}, **kwparameters)
        result._tx_ready_run(query, parameters)

        return result",112,174
commit,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/transaction.py,"Commit the transaction and close it.

Marks this transaction as successful and closes in order to trigger a
COMMIT.

:raise TransactionError: if the transaction is already closed","def commit(self) -> None:
        """"""Commit the transaction and close it.

        Marks this transaction as successful and closes in order to trigger a
        COMMIT.

        :raise TransactionError: if the transaction is already closed
        """"""
        return self._commit()",264,272
rollback,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/transaction.py,"Rollback the transaction and close it.

Marks the transaction as unsuccessful and closes in order to trigger
a ROLLBACK.

:raise TransactionError: if the transaction is already closed","def rollback(self) -> None:
        """"""Rollback the transaction and close it.

        Marks the transaction as unsuccessful and closes in order to trigger
        a ROLLBACK.

        :raise TransactionError: if the transaction is already closed
        """"""
        return self._rollback()",274,282
close,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/transaction.py,"Close this transaction, triggering a ROLLBACK if not closed.","def close(self) -> None:
        """"""Close this transaction, triggering a ROLLBACK if not closed.""""""
        return self._close()",284,286
closed,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/transaction.py,"Indicate whether the transaction has been closed or cancelled.

:returns:
    :data:`True` if closed or cancelled, :data:`False` otherwise.
:rtype: bool","def closed(self) -> bool:
        """"""Indicate whether the transaction has been closed or cancelled.

        :returns:
            :data:`True` if closed or cancelled, :data:`False` otherwise.
        :rtype: bool
        """"""
        return self._closed()",288,295
cancel,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/transaction.py,"Cancel this transaction.

If the transaction is already closed, this method does nothing.
Else, it will close the connection without ROLLBACK or COMMIT in
a non-blocking manner.

The primary purpose of this function is to handle
:class:`asyncio.CancelledError`.

::

    tx = session.begin_transaction()
    try:
        ...  # do some work
    except asyncio.CancelledError:
        tx.cancel()
        raise","def cancel(self) -> None:
            """"""Cancel this transaction.

            If the transaction is already closed, this method does nothing.
            Else, it will close the connection without ROLLBACK or COMMIT in
            a non-blocking manner.

            The primary purpose of this function is to handle
            :class:`asyncio.CancelledError`.

            ::

                tx = session.begin_transaction()
                try:
                    ...  # do some work
                except asyncio.CancelledError:
                    tx.cancel()
                    raise

            """"""
            return self._cancel()",298,318
close,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/session.py,"Close the session.

This will release any borrowed resources, such as connections, and will
roll back any outstanding transactions.","def close(self) -> None:
        """"""Close the session.

        This will release any borrowed resources, such as connections, and will
        roll back any outstanding transactions.
        """"""
        if self._closed:
            return
        if self._connection:
            if self._auto_result:
                if self._state_failed is False:
                    try:
                        self._auto_result.consume()
                        self._update_bookmark(
                            self._auto_result._bookmark
                        )
                    except Exception as error:
                        # TODO: Investigate potential non graceful close states
                        self._auto_result = None
                        self._state_failed = True

            if self._transaction:
                if self._transaction._closed() is False:
                    # roll back the transaction if it is not closed
                    self._transaction._rollback()
                self._transaction = None

            try:
                if self._connection:
                    self._connection.send_all()
                    self._connection.fetch_all()
                    # TODO: Investigate potential non graceful close states
            except Neo4jError:
                pass
            except TransactionError:
                pass
            except ServiceUnavailable:
                pass
            except SessionExpired:
                pass
            finally:
                self._disconnect()

            self._state_failed = False
        self._closed = True",183,227
run,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/session.py,"Run a Cypher query within an auto-commit transaction.

The query is sent and the result header received
immediately but the :class:`neo4j.Result` content is
fetched lazily as consumed by the client application.

If a query is executed before a previous
:class:`neo4j.Result` in the same :class:`.Session` has
been fully consumed, the first result will be fully fetched
and buffered. Note therefore that the generally recommended
pattern of usage is to fully consume one result before
executing a subsequent query. If two results need to be
consumed in parallel, multiple :class:`.Session` objects
can be used as an alternative to result buffering.

For more usage details, see :meth:`.Transaction.run`.

:param query: cypher query
:type query: typing.LiteralString | Query
:param parameters: dictionary of parameters
:type parameters: typing.Dict[str, typing.Any] | None
:param kwargs: additional keyword parameters.
    These take precedence over parameters passed as ``parameters``.
:type kwargs: typing.Any

:returns: a new :class:`neo4j.Result` object

:raises SessionError: if the session has been closed.","def run(
        self,
        query: t.Union[te.LiteralString, Query],
        parameters: t.Optional[t.Dict[str, t.Any]] = None,
        **kwargs: t.Any
    ) -> Result:
        """"""Run a Cypher query within an auto-commit transaction.

        The query is sent and the result header received
        immediately but the :class:`neo4j.Result` content is
        fetched lazily as consumed by the client application.

        If a query is executed before a previous
        :class:`neo4j.Result` in the same :class:`.Session` has
        been fully consumed, the first result will be fully fetched
        and buffered. Note therefore that the generally recommended
        pattern of usage is to fully consume one result before
        executing a subsequent query. If two results need to be
        consumed in parallel, multiple :class:`.Session` objects
        can be used as an alternative to result buffering.

        For more usage details, see :meth:`.Transaction.run`.

        :param query: cypher query
        :type query: typing.LiteralString | Query
        :param parameters: dictionary of parameters
        :type parameters: typing.Dict[str, typing.Any] | None
        :param kwargs: additional keyword parameters.
            These take precedence over parameters passed as ``parameters``.
        :type kwargs: typing.Any

        :returns: a new :class:`neo4j.Result` object

        :raises SessionError: if the session has been closed.
        """"""
        self._check_state()
        if not query:
            raise ValueError(""Cannot run an empty query"")
        if not isinstance(query, (str, Query)):
            raise TypeError(""query must be a string or a Query instance"")

        if self._transaction:
            raise ClientError(""Explicit Transaction must be handled explicitly"")

        if self._auto_result:
            # This will buffer upp all records for the previous auto-commit tx
            self._auto_result._buffer_all()

        if not self._connection:
            self._connect(self._config.default_access_mode)
            assert self._connection is not None
        cx = self._connection

        cx.telemetry(TelemetryAPI.AUTO_COMMIT)
        self._auto_result = Result(
            cx, self._config.fetch_size,
            self._config.warn_notification_severity,
            self._result_closed, self._result_error,
        )
        bookmarks = self._get_bookmarks()
        parameters = dict(parameters or {}, **kwargs)
        self._auto_result._run(
            query, parameters, self._config.database,
            self._config.impersonated_user, self._config.default_access_mode,
            bookmarks, self._config.notifications_min_severity,
            self._config.notifications_disabled_categories,
        )

        return self._auto_result",253,321
last_bookmark,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/session.py,"Get the bookmark received following the last completed transaction.

Note: For auto-commit transactions (:meth:`Session.run`), this will
trigger :meth:`Result.consume` for the current result.

.. warning::
    This method can lead to unexpected behaviour if the session has not
    yet successfully completed a transaction.

:returns: last bookmark

.. deprecated:: 5.0
    :meth:`last_bookmark` will be removed in version 6.0.
    Use :meth:`last_bookmarks` instead.","def last_bookmark(self) -> t.Optional[str]:
        """"""Get the bookmark received following the last completed transaction.

        Note: For auto-commit transactions (:meth:`Session.run`), this will
        trigger :meth:`Result.consume` for the current result.

        .. warning::
            This method can lead to unexpected behaviour if the session has not
            yet successfully completed a transaction.

        :returns: last bookmark

        .. deprecated:: 5.0
            :meth:`last_bookmark` will be removed in version 6.0.
            Use :meth:`last_bookmarks` instead.
        """"""
        # The set of bookmarks to be passed into the next transaction.

        if self._auto_result:
            self._auto_result.consume()

        if self._transaction and self._transaction._closed():
            self._update_bookmark(self._transaction._bookmark)
            self._transaction = None

        if self._bookmarks:
            return self._bookmarks[-1]
        return None",328,355
last_bookmarks,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/session.py,"Return most recent bookmarks of the session.

Bookmarks can be used to causally chain sessions. For example,
if a session (``session1``) wrote something, that another session
(``session2``) needs to read, use
``session2 = driver.session(bookmarks=session1.last_bookmarks())`` to
achieve this.

Combine the bookmarks of multiple sessions like so::

    bookmarks1 = session1.last_bookmarks()
    bookmarks2 = session2.last_bookmarks()
    session3 = driver.session(bookmarks=bookmarks1 + bookmarks2)

A session automatically manages bookmarks, so this method is rarely
needed. If you need causal consistency, try to run the relevant queries
in the same session.

""Most recent bookmarks"" are either the bookmarks passed to the session
on creation, or the last bookmark the session received after committing
a transaction to the server.

Note: For auto-commit transactions (:meth:`Session.run`), this will
trigger :meth:`Result.consume` for the current result.

:returns: the session's last known bookmarks","def last_bookmarks(self) -> Bookmarks:
        """"""Return most recent bookmarks of the session.

        Bookmarks can be used to causally chain sessions. For example,
        if a session (``session1``) wrote something, that another session
        (``session2``) needs to read, use
        ``session2 = driver.session(bookmarks=session1.last_bookmarks())`` to
        achieve this.

        Combine the bookmarks of multiple sessions like so::

            bookmarks1 = session1.last_bookmarks()
            bookmarks2 = session2.last_bookmarks()
            session3 = driver.session(bookmarks=bookmarks1 + bookmarks2)

        A session automatically manages bookmarks, so this method is rarely
        needed. If you need causal consistency, try to run the relevant queries
        in the same session.

        ""Most recent bookmarks"" are either the bookmarks passed to the session
        on creation, or the last bookmark the session received after committing
        a transaction to the server.

        Note: For auto-commit transactions (:meth:`Session.run`), this will
        trigger :meth:`Result.consume` for the current result.

        :returns: the session's last known bookmarks
        """"""
        # The set of bookmarks to be passed into the next transaction.

        if self._auto_result:
            self._auto_result.consume()

        if self._transaction and self._transaction._closed():
            self._update_bookmark(self._transaction._bookmark)
            self._transaction = None

        return Bookmarks.from_raw_values(self._bookmarks)",358,395
begin_transaction,/Users/bytedance/test_repo/git/neo4j-python-driver/src/neo4j/_sync/work/session.py,"Begin a new unmanaged transaction.

Creates a new :class:`.Transaction` within this session.
At most one transaction may exist in a session at any point in time.
To maintain multiple concurrent transactions, use multiple concurrent
sessions.

Note: For auto-commit transactions (:meth:`.Session.run`), this
will trigger a :meth:`.Result.consume` for the current result.

:param metadata:
    a dictionary with metadata.
    Specified metadata will be attached to the executing transaction
    and visible in the output of ``SHOW TRANSACTIONS YIELD *``
    It will also get logged to the ``query.log``.
    This functionality makes it easier to tag transactions and is
    equivalent to the ``dbms.setTXMetaData`` procedure, see
    https://neo4j.com/docs/cypher-manual/current/clauses/transaction-clauses/#query-listing-transactions
    and https://neo4j.com/docs/operations-manual/current/reference/procedures/
    for reference.

:param timeout:
    the transaction timeout in seconds.
    Transactions that execute longer than the configured timeout will
    be terminated by the database.
    This functionality allows user code to limit query/transaction
    execution time.
    The specified timeout overrides the default timeout configured in
    the database using the ``db.transaction.timeout`` setting
    (``dbms.transaction.timeout`` before Neo4j 5.0).
    Values higher than ``db.transaction.timeout`` will be ignored and
    will fall back to the default for server versions between 4.2 and
    5.2 (inclusive).
    The value should not represent a negative duration.
    A ``0`` duration will make the transaction execute indefinitely.
    :data:`None` will use the default timeout configured on the server.

:returns: A new transaction instance.

:raises TransactionError: if a transaction is already open.
:raises SessionError: if the session has been closed.","def begin_transaction(
        self,
        metadata: t.Optional[t.Dict[str, t.Any]] = None,
        timeout: t.Optional[float] = None
    ) -> Transaction:
        """"""Begin a new unmanaged transaction.

        Creates a new :class:`.Transaction` within this session.
        At most one transaction may exist in a session at any point in time.
        To maintain multiple concurrent transactions, use multiple concurrent
        sessions.

        Note: For auto-commit transactions (:meth:`.Session.run`), this
        will trigger a :meth:`.Result.consume` for the current result.

        :param metadata:
            a dictionary with metadata.
            Specified metadata will be attached to the executing transaction
            and visible in the output of ``SHOW TRANSACTIONS YIELD *``
            It will also get logged to the ``query.log``.
            This functionality makes it easier to tag transactions and is
            equivalent to the ``dbms.setTXMetaData`` procedure, see
            https://neo4j.com/docs/cypher-manual/current/clauses/transaction-clauses/#query-listing-transactions
            and https://neo4j.com/docs/operations-manual/current/reference/procedures/
            for reference.

        :param timeout:
            the transaction timeout in seconds.
            Transactions that execute longer than the configured timeout will
            be terminated by the database.
            This functionality allows user code to limit query/transaction
            execution time.
            The specified timeout overrides the default timeout configured in
            the database using the ``db.transaction.timeout`` setting
            (``dbms.transaction.timeout`` before Neo4j 5.0).
            Values higher than ``db.transaction.timeout`` will be ignored and
            will fall back to the default for server versions between 4.2 and
            5.2 (inclusive).
            The value should not represent a negative duration.
            A ``0`` duration will make the transaction execute indefinitely.
            :data:`None` will use the default timeout configured on the server.

        :returns: A new transaction instance.

        :raises TransactionError: if a transaction is already open.
        :raises SessionError: if the session has been closed.
        """"""
        self._check_state()
        # TODO: Implement TransactionConfig consumption

        if self._auto_result:
            self._auto_result.consume()

        if self._transaction:
            raise TransactionError(
                self._transaction, ""Explicit transaction already open""
            )

        self._open_transaction(
            tx_cls=Transaction, api=TelemetryAPI.TX,
            access_mode=self._config.default_access_mode, metadata=metadata,
            timeout=timeout
        )

        return t.cast(Transaction, self._transaction)",445,509
